000000174766.jpg,"ชายขับรถสเกตบอร์ดในสนามสเกตบอร์ด","a man riding a skateboard at a skate park "
000000504153.jpg,"คนหนึ่งกําลังเล่นน้ําสกีบนทะเลสาบ","a person is water skiing on a lake "
000000242537.jpg,"นักเล่นสโนว์บอร์ดกําลังเล่นในหิมะ","a snowboarder is doing tricks in the snow "
000000132993.jpg,"จานสีขาวที่มีขนมขนมขนมขนม ขนมขนมขนมข","a white plate topped with a slice of bread and berries "
000000187090.jpg,"ชายหนุ่มขับรถสเกตบอร์ดอยู่บนถนน","a young man riding a skateboard down a street "
000000410667.jpg,"ผู้ชายที่ยืนอยู่ข้างรถไฟบนรถไฟ","a man standing next to a train on a track "
000000366529.jpg,"ภรรยาและสุนัขโพสสําหรับภาพในชุดแต่งงาน","a bride and groom pose for a picture in a wedding dress "
000000535010.jpg,"กลุ่มแกะที่แกะเลี้ยงในสนาม","a herd of sheep grazing in a field "
000000121340.jpg,"หัวสีน้ําตาลและขาวยืนอยู่ในสนาม","a brown and white cow standing in a field "
000000501307.jpg,"ก้อนกล้วยบนโต๊ะ","bunches of bananas on a table "
000000495476.jpg,"คนที่นั่งบนหลังช้างผ่านป่า","people riding on the back of an elephant through the jungle "
000000431164.jpg,"สุนัขสีดําและสีน้ําตาล ที่มีเชือกอยู่บนทางเดิน","a black and brown dog with a leash on a sidewalk "
000000174066.jpg,"สุนัขนอนบนเตียงในห้องนอน","a dog laying on top of a bed in a bedroom "
000000432144.jpg,"จานขาวที่มีเนื้อและรส","a white plate topped with meat and sauce "
000000178994.jpg,"กลุ่มแกะที่นอนอยู่บนสนามเขียวเขียว","a herd of sheep laying on top of a lush green field "
000000558287.jpg,"ห้องครัวที่มีเตาเตาเตาเตาเตาเตาเตาเตาเตาเตาเตาเตา","a kitchen with a stove top oven, sink and cabinets "
000000055728.jpg,"ผู้ชายคนหนึ่งกําลังมองดูกระเป๋าเดินทางของเขาในรถไฟ","a man is looking at his luggage in a train car "
000000260275.jpg,"โคมไฟที่มุมถนน","a traffic light on the corner of a street "
000000358300.jpg,"กลุ่มใหญ่ของคนยืนอยู่รอบโต๊ะที่มีกล่องปิซซ่า","a large group of people standing around a table with boxes of pizza "
000000243085.jpg,"เครื่องบินหมึกที่นั่งอยู่บนเนื้อหาของน้ํา","a propeller plane sitting on top of a body of water "
000000275197.jpg,"ห้องครัวที่มีถ้วยล้าง, เตาเตา, กระดานและหน้าต่าง","a kitchen with a sink, stove, cabinets and a window "
000000090787.jpg,"ประชากรที่ยืนอยู่บนเนินเขาที่หิมะปกคลุม","a crowd of people standing on top of a snow covered slope "
000000075636.jpg,"พิซซ่านั่งบนโต๊ะข้างเคียงของสลัด","a pizza sitting on top of a table next to a bowl of salad "
000000015797.jpg,"คนที่นั่งบนถนนที่ครอบคลุมด้วยหิมะ","a person sitting on a snow covered slope "
000000560644.jpg,"ผู้หญิงที่นอนอยู่ในถ้วยน้ําดื่มจากถ้วย","a woman laying in a bathtub drinking from a bottle "
000000345161.jpg,"จิราเฟ่และเซบรา ในพื้นที่ที่มีหญ้า","giraffes and zebras in a grassy area "
000000322975.jpg,"น้ําไฟสีเหลืองที่นั่งอยู่ข้างทางเดิน","a yellow fire hydrant sitting on the side of a sidewalk "
000000253906.jpg,"ชายที่กินฮอตด็อกในกระเป๋า","a man eating a hot dog in a bun "
000000428809.jpg,"เรือ บนแม่น้ํา ใกล้อาคาร","a boat on a river near a building "
000000197678.jpg,"เก้าอี้ในสวน ที่นั่งบนชายหาด","a park bench sitting on top of a beach "
000000230916.jpg,"ผู้หญิงคนหนึ่งนั่งบนเก้าอี้ไม้ในป่า","a woman sitting on top of a wooden bench in the woods "
000000405473.jpg,"แมวที่นั่งบนโต๊ะ ริมหน้าต่าง","a cat sitting on top of a desk next to a window "
000000310878.jpg,"สองคนเดินในหิมะพร้อมกับร่ม","two people walking in the snow with an umbrella "
000000194969.jpg,"สุนัขที่นั่งในเก้าอี้ผู้โดยสารของรถ","a dog sitting in the passenger seat of a car "
000000531126.jpg,"ประชาชนที่ยืนอยู่รอบสนามฟุตบอล","a crowd of people standing around a soccer field "
000000137757.jpg,"แผ่นขาวที่มีเนื้อและผัก","a white plate topped with meat and a side of vegetables "
000000073537.jpg,"ผู้ชายยืนอยู่ข้างหน้าผู้หญิงถือแผ่นกระดาษที่มีรูปพิงกวินอยู่บนมัน","a man standing next to a woman holding a sheet of paper with a picture of a penguin on it "
000000530201.jpg,"เครื่องล้างครัวที่มีพืชที่เติบโตอยู่บนโต๊ะ","a kitchen sink with plants growing on the counter "
000000534467.jpg,"ห้องครัวที่มีเตาเตาบนเตา และคอมพิวเตอร์เล็ปท็อปอยู่บนโต๊ะ","a kitchen with a stove top oven and a laptop on the counter "
000000156171.jpg,"สุนัขที่มองหน้าต่างของรถยนต์","a dog looking out the window of a vehicle "
000000102599.jpg,"ชายขับรถสเกตบอร์ดในสนามสเกตบอร์ด","a man riding a skateboard at a skate park "
000000189868.jpg,"หมาที่ยืนอยู่ข้างๆม้าในพื้นที่ที่ถูกรั้ว","a dog standing next to a horse in a fenced in area "
000000545891.jpg,"กลุ่มใหญ่ของผู้คนนั่งอยู่รอบโต๊ะกินอาหาร","a large group of people sitting around a table eating food "
000000477222.jpg,"แมวสีดําและสีขาว ที่นั่งอยู่ด้านหลังอาคารอิฐ","a black and white cat sitting on the side of a brick building "
000000313603.jpg,"หูฟังที่นั่งข้างเคียงคีย์บอร์ด","a pair of headphones sitting next to a keyboard "
000000253827.jpg,"แมวที่นั่งอยู่บนพื้นข้างๆคน","a cat sitting on the floor next to a person "
000000565128.jpg,"ผู้ชายถือมีด ขณะที่ผู้ชายคนอื่นมองดู","a man holding a knife while another man looks on "
000000312024.jpg,"นกเล็ก ๆ น้อย ๆ ที่ยืนอยู่บนสนามที่ครอบคลุมกับบัวเขียว","a small bird standing on top of a green grass covered field "
000000455340.jpg,"คนที่ยืนอยู่รอบรถบัสสีเขียว","people standing around a green bus "
000000269786.jpg,"ชายที่นั่งบอร์ดเซอร์ฟบนแม่น้ํา","a man riding a surfboard on top of a river "
000000550934.jpg,"ชายในชุด มีปืนอยู่ในปาก","a man in a uniform with a gun in his mouth "
000000254454.jpg,"เด็กชายเล็ก ๆ ที่กินชิ้นส่วนของปิซซ่า","a little boy eating a slice of pizza "
000000167045.jpg,"นกใหญ่ที่ยืนอยู่บนช้าง","a large bird standing on top of an elephant "
000000535467.jpg,"เด็กๆ เล่นฟุตบอลที่สนาม","young children playing soccer on a field "
000000234751.jpg,"คนที่ยืนอยู่บนเนินเขาที่ครอบคลุมกับหิมะ ","a person standing on top of a snow covered slope with skis "
000000372227.jpg,"แมวที่เล่นกับฟริสบี้บนพื้น","a cat playing with a frisbee on the floor "
000000529102.jpg,"จานสีขาว พร้อมอาหารเช้าของไข่ ทอสต์ และผลไม้","a white plate topped with a breakfast of eggs, toast, and fruit "
000000088517.jpg,"สัญลักษณ์บนโคมไฟถนน","a sign on a street lamp "
000000454857.jpg,"อาคารขนาดใหญ่ที่มีหอนาฬิกาอยู่บน","a large building with a clock tower on top "
000000065655.jpg,"ผู้ชายและผู้หญิงนั่งโต๊ะกับปิซซ่า","a man and woman sitting at a table with pizza "
000000540388.jpg,"ห้องน้ําที่มีหัวอาบน้ําอยู่บนผนัง","a bathroom with a shower head on the wall "
000000026208.jpg,"พิซซ่าบนโต๊ะตัดบนโต๊ะ","pizzas on a cutting board on a counter "
000000529886.jpg,"รูปภาพของชนิดของอาหารที่แตกต่างกันบนเตียง","a collage of photos of different types of food on a bed "
000000491932.jpg,"กระเป๋าเดินทางที่อยู่บนโต๊ะ","a suitcase that is sitting on top of a table "
000000370362.jpg,"โต๊ะที่ครอบคลุมด้วยปักกล้วยและปักกล้วยหลากหลาย","a table topped with a variety of pastries and pastries "
000000452819.jpg,"สายจักรยานบนชายหาด","a row of bicycles on a beach "
000000530384.jpg,"ห้องครัวที่มีเตา, เครื่องเย็น, เครื่องล้างและโต๊ะ ","a kitchen with a stove, refrigerator, sink and a table "
000000523334.jpg,"กลุ่มคนที่บินกับกวางในสนาม","a crowd of people flying kites in a field "
000000431808.jpg,"จานอาหาร พร้อมแซนวิชและซัลลาต","a plate of food with a sandwich and salad "
000000403038.jpg,"เซนวิช ที่นั่งบนจานขาวข้างเคียงกับกระป๋องเบียร์","a sandwich sitting on top of a white plate next to a bottle of beer "
000000226811.jpg,"กล่องที่เต็มไปด้วยส้ม ที่นั่งบนโต๊ะ","a box full of oranges sitting on top of a table "
000000564687.jpg,"แกะวัวที่แกะวัวที่แกะวัวที่ไร่","a herd of cattle grazing in a field "
000000458631.jpg,"แมวที่กําลังมองตัวเองในกระจก","a cat that is looking at itself in a mirror "
000000063309.jpg,"เป็นกําแพงหินที่มีรถไฟอยู่บนมันข้างเคียงกับมหาสมุทร","a stone wall with a train on top of it next to the ocean "
000000379190.jpg,"สัญลักษณ์ถนนข้างสะพาน","a street sign on the side of a bridge "
000000511145.jpg,"ชายขับมอเตอร์ไซค์ บนทางการแข่งขัน","a man riding a motorcycle on a race track "
000000304864.jpg,"ห้องน้ําที่มีถ้วยน้ํา ห้องน้ํา และกระจก","a bathroom with a sink, toilet, and mirror "
000000169382.jpg,"รถบรรทุกที่มีกลุ่มคนอยู่บนมัน และมีร่ม","a truck with a group of people on top of it with an umbrella "
000000518914.jpg,"ผ้าร่มสีเหลืองที่นั่งบนโต๊ะ","a yellow umbrella sitting on top of a table "
000000102471.jpg,"นักกีฬาสเกตบอร์ดที่เล่นทริคบนระเบียง","a skateboarder doing a trick on a ramp "
000000403464.jpg,"ถนนที่เต็มไปด้วยรถยนต์","a street filled with lots of traffic with motorcycles "
000000492974.jpg,"สถานที่บนถนนที่มีรถบัสและป้าย","a street scene with a bus and a sign "
000000334011.jpg,"ชายที่นั่งบนม้าขาวอยู่ข้างหน้ากลุ่มคน","a man riding on the back of a white horse in front of a crowd of people "
000000373284.jpg,"ถนนเมืองที่เต็มไปด้วยป้ายและอาคารมากมาย","a city street filled with lots of signs and buildings "
000000363880.jpg,"พิซซ่าขนาดใหญ่ ที่นั่งบนกล่อง","a large pizza sitting on top of a box "
000000116562.jpg,"ช้างใหญ่ที่ยืนอยู่บนพื้นดิน","a large elephant standing on a dirt ground "
000000256159.jpg,"รถไฟบนเส้นทางใกล้อาคาร","a train on a track near a building "
000000244928.jpg,"ส้มอยู่บนชายหาดใกล้กับมหาสมุทร","an orange is sitting on the beach near the ocean "
000000237418.jpg,"ถ้วยที่เต็มไปด้วยกุหลาบและผักอื่นๆ","a bowl filled with carrots and other vegetables "
000000465779.jpg,"แมวที่นอนอยู่บนพื้นข้างๆคน","a cat laying on the floor next to a person "
000000411303.jpg,"ห้องเรียนที่เต็มไปด้วยนักเรียนที่ใช้คอมพิวเตอร์","a classroom full of students with laptops "
000000416440.jpg,"กระดานกินผลไม้บนโต๊ะไม้","a squirrel eating a piece of fruit on a wooden table "
000000421253.jpg,"สาวน้อยตัดกระดาษด้วยข้อมือ","a little girl cutting a piece of paper with a pair of scissors "
000000327183.jpg,"ชิ้นเค้กบนจานที่มีคาน","a piece of cake on a plate with a fork "
000000061575.jpg,"สัญลักษณ์ถนนบนเสาหน้าฟ้าสีฟ้า","a street sign on a pole in front of a blue sky "
000000335695.jpg,"คนที่ยืนอยู่บนถนนที่มีกระดาน skateboard ","a person standing on a sidewalk with a skateboard "
000000143171.jpg,"ชายที่นั่งบนเก้าอี้อ่านหนังสือพิมพ์","a man sitting on a bench reading a newspaper "
000000444958.jpg,"เด็กเล็กสองคนเล่นเทนนิสบนสนามเทนนิส","two young children playing tennis on a tennis court "
000000410981.jpg,"นักพนันเบสบอลที่เลื่อนเข้าไปในฐาน ขณะที่นักพนันอีกคนหนึ่งดู","a baseball player sliding into a base while another player watches "
000000477641.jpg,"ผู้หญิงที่พูดคุยด้วยมือถือบนถนน","a woman talking on a cell phone on a sidewalk "
000000122039.jpg,"รถ รถไฟที่มีกราฟฟิตี้อยู่ด้านข้าง","a train car with graffiti on the side of it "
000000028858.jpg,"โต๊ะพิกนิกตั้งอยู่ข้างถนน","a picnic table is set up on the side of the road "
000000440738.jpg,"สระน้ําสีขาวที่นั่งใต้หน้าต่างข้างคอนเตอร์","a white sink sitting under a window next to a counter "
000000539797.jpg,"สถานที่บนถนนที่มีคนเดินตามถนน","a street scene with people walking down the street "
000000078260.jpg,"ห้องครัวที่มีโต๊ะ เก้าอี้ ร้านเย็น และเครื่องซักจาน","a kitchen with a table, chairs, a refrigerator and a dishwasher "
000000262508.jpg,"เด็กชายในชุดเบสบอล เด็กชายในชุดเบสบอล เด็กชายในชุดเบสบอล เด็กชายในช","a boy in a baseball uniform and a boy in a baseball uniform and a boy in a baseball uniform and a boy in a baseball uniform "
000000118060.jpg,"บอร์ดตัดด้วยมีดและผัก","a cutting board with a knife and some vegetables "
000000175151.jpg,"รถบัสเมือง ขับรถลงถนน","a city bus driving down the street "
000000208898.jpg,"รถไฟบนเส้นทางรถไฟใกล้กับป่า","a train on a train track near a forest "
000000554863.jpg,"ม้าสีน้ําตาลขนาดใหญ่ยืนอยู่ข้างหน้าผู้หญิง","a large brown horse standing next to a woman "
000000261870.jpg,"รถจักรยานที่จอดอยู่บนพื้นที่หญ้าใกล้กับน้ํา","a bicycle parked on a grassy area near a body of water "
000000211913.jpg,"ไก่บินบนท้องฟ้าเหนือชายหาด","kites flying in the sky over a beach "
000000363887.jpg,"รถดับเพลิงสีแดงที่จอดอยู่บนถนนดิน","a red fire truck parked on a dirt road "
000000157052.jpg,"จานฮอตด็อกกับเคทชัป มัสตาร์ด และอร่อย","a plate of hot dogs with ketchup, mustard, and relish "
000000313201.jpg,"ชายเดินตามถนนเมืองพร้อมกระเป๋าเดินทาง","a man walking down a city street with a backpack "
000000038540.jpg,"รถบัสจอดที่สถานีรถบัส","a bus is parked at a bus stop "
000000066066.jpg,"ห้องน้ํา พร้อมห้องน้ํา สระน้ําและตู้น้ํา","a bathroom with a toilet, sink and tub "
000000505626.jpg,"โต๊ะที่มีจานอาหารและแก้วไวน์","a table topped with plates of food and wine glasses "
000000544826.jpg,"ห้องน้ําที่มีไฟแดงและไฟแดง","a bathroom with a red light and a red light "
000000382742.jpg,"ชายที่ถือกระดานเซอร์ฟ์บนชายหาด","a man holding a surfboard on the beach "
000000173001.jpg,"รถบรรทุกสีเขียวและสีขาว ที่จอดอยู่บนพื้นที่หญ้า","a green and white truck parked on a grassy area "
000000371684.jpg,"จานอาหารที่มีส้มและมะเขือเทศ","a plate of food with oranges and cucumbers "
000000279726.jpg,"รถไฟที่เดินทางตามเส้นทางใกล้สถานีรถไฟ","a train traveling down tracks next to a train station "
000000295563.jpg,"นกที่นั่งอยู่บนกั้น","a bird perched on top of a fence "
000000507342.jpg,"ถนนเมืองที่เต็มไปด้วยรถยนต์และแสงสว่าง","a city street filled with lots of cars and street lights "
000000185262.jpg,"ชายที่ยืนอยู่หน้าห้องนั่งเล่น พร้อมโซฟา","a man standing in front of a living room with a couch "
000000489624.jpg,"ห้องน้ําเล็กๆ พร้อมห้องน้ําและห้องน้ํา","a small bathroom with a toilet and a sink "
000000263014.jpg,"จีบราสองคนเดินตามถนนข้างต้นไม้","two zebras walking down a road next to a bush "
000000240243.jpg,"ผู้หญิงที่ตีบอลเทนนิสด้วยรัคเก็ต","a woman hitting a tennis ball with a racquet "
000000159768.jpg,"ผู้หญิงสองคนนั่งอยู่บนโต๊ะที่มีจานอาหารอยู่บนโต๊ะ","two women sitting at a table with plates of food on it "
000000094514.jpg,"ส้มกับแอปเปิ้ลอยู่ในถ้วยแก้ว","an orange and an apple are in a glass bowl "
000000553030.jpg,"รถไฟบนเส้นทางรถไฟใกล้ภูเขา","a train on a train track near a mountain "
000000135620.jpg,"เรือขาวขนาดใหญ่ เดินทางในมหาสมุทร","a large white boat sailing in the ocean "
000000306373.jpg,"รถไฟฟ้าสีน้ําเงินและสีเหลือง เดินทางตามเส้นทางรถไฟ","a blue and yellow train traveling down train tracks "
000000162362.jpg,"มีคนสองคนถือร่มเดินตามถนน","two people holding umbrellas walking down the street "
000000545181.jpg,"เด็กชายนั่งบนเก้าอี้กับสุนัข","a boy sitting on a bench with a dog "
000000528047.jpg,"ผู้ชายคนหนึ่งกําลังเล่นเกมเทนนิส","a man is playing a game of tennis "
000000530265.jpg,"ผู้ชายที่ยืนอยู่หน้าโต๊ะครัวถือมีด","a man standing in front of a kitchen counter holding a knife "
000000096566.jpg,"ผู้หญิงที่นั่งที่โต๊ะ พร้อมกับจานปิซซ่า","a woman sitting at a table with a plate of pizza "
000000243491.jpg,"เครื่องบินจอดอยู่ในพิพิธภัณฑ์","airplanes are parked in a museum "
000000447740.jpg,"ผู้หญิงที่ยืนอยู่ข้างๆสาวน้อยในห้องน้ํา","a woman standing next to a young girl in a bathroom "
000000174198.jpg,"รถไฟที่รถไฟที่สถานี","a train on the tracks at a station "
000000017751.jpg,"แสงถนนบนถนนเมืองในเวลากลางคืน","a street light on a city street at night "
000000137514.jpg,"แมวที่นั่งอยู่บนพื้นข้างเคียงกับเตาไมโครเวฟ","a cat sitting on the floor next to a microwave oven "
000000286310.jpg,"ไม้กล้วยไม้ที่มีกล้วยสีเขียวแขวนอยู่บนไม้กล้วยไม้","a banana tree with a bunch of green bananas hanging from it "
000000151497.jpg,"แมวที่นั่งอยู่บนพื้น ติดกับกระเป๋าเดินทาง","a cat sitting on the ground next to a suitcase "
000000336568.jpg,"ม้าสีน้ําตาลและม้าสีดําที่วิ่งไปในพื้นที่ที่ถูกรั้ว","a brown horse and a black horse running in a fenced in area "
000000072156.jpg,"ชายขับรถสเกตบอร์ดอยู่บนถนน","a man riding a skateboard down a street "
000000571029.jpg,"ผู้ชายที่กระโดดไปจับฟริสบีในสนามหญ้า","a man jumping to catch a frisbee in a grassy field "
000000256643.jpg,"นักพนันเบสบอลที่โยนไม้ตีในสนามกีฬา","a baseball player swinging a bat on a field "
000000273491.jpg,"แมวที่นั่งอยู่บนพื้นใกล้ทีวี ","a cat sitting on the floor near a tv "
000000003040.jpg,"นกที่มองผ่านหน้าต่างของรถยนต์","a bird that is looking out the window of a car "
000000324496.jpg,"ผู้ชายคนหนึ่งกําลังเล่นเล่นบนกระดานสก็อตบอร์ดในอากาศ","a man doing a trick on a skateboard in the air "
000000348479.jpg,"ห้องน้ําสีขาว ที่นั่งอยู่ข้างเคียงของห้องฉีดน้ํา","a white toilet sitting next to a urinal "
000000406932.jpg,"การสะท้อนของสุนัขในกระจกมองหลังของรถ","the reflection of a dog in a rear view mirror of a car "
000000092685.jpg,"สถานีรถไฟที่มีรถไฟหลายสายที่จอดอยู่บนรถไฟ","a train station with several trains parked on the tracks "
000000316741.jpg,"ร้านตู้เย็นที่มีอาหารเยอะมาก","a refrigerator with a lot of food on it "
000000110811.jpg,"ผู้หญิงที่นั่งอยู่บนโต๊ะ พร้อมกับปิซซ่าอยู่ข้างหน้า","a woman sitting at a table with a pizza in front of her "
000000148705.jpg,"แมวที่นั่งบนเก้าอี้ไม้ข้างถังขยะ","a cat sitting on a wooden bench next to a trash can "
000000174258.jpg,"โฟนไมโครเวฟ ที่นั่งบนชั้นห้องครัว","a microwave oven sitting on top of a kitchen shelf "
000000292278.jpg,"ห้องน้ําที่มีห้องน้ํา สระน้ํา กระจก และตู้น้ํา","a bathroom with a toilet, sink, mirror, and bathtub "
000000475007.jpg,"จานปิซซ่ากับบร็อกโคลีและชีส","a plate of pizza with broccoli and cheese "
000000520155.jpg,"ผู้หญิงกินฮอตด๊อกในเกมเบสบอล","a woman eating a hot dog at a baseball game "
000000433563.jpg,"คนขับรถสกีลงทางคลองที่ครอบคลุมด้วยหิมะ","a person riding skis down a snow covered slope "
000000286823.jpg,"นกที่ยืนอยู่บนต้นไม้ในน้ํา","a bird standing on top of a log in the water "
000000295107.jpg,"ม้าสีน้ําตาลที่ยืนอยู่ข้างถนน","a brown horse standing on the side of the road "
000000205904.jpg,"ผู้ชายยืนอยู่ข้างหน้าผู้หญิงถือกระเป๋าเดินทาง","a man standing next to a woman holding a suitcase "
000000282631.jpg,"รถบัสสองชั้นจอดอยู่ที่ที่จอดรถ","a double decker bus is parked in a parking lot "
000000346250.jpg,"ผู้ชายกับผู้หญิงยืนอยู่ข้างๆกันในห้อง","a man and a woman standing next to each other in a room "
000000482172.jpg,"ชายบนโต๊ะเซอร์ฟ์ ที่นั่งคลื่น","a man on a surfboard riding a wave "
000000567609.jpg,"กระทะที่มีดอกไม้อยู่บนโต๊ะ","a vase with flowers on top of a table "
000000419273.jpg,"แมวที่นอนในถังกับสัตว์ที่เติมเต็ม","a cat laying in a basket with a stuffed animal "
000000415447.jpg,"เต็มที่ของส้มที่แสดงในร้านอาหาร","a pile of oranges on display in a grocery store "
000000362751.jpg,"คอมพิวเตอร์เล็ปท็อป ที่นั่งบนโต๊ะข้างเคียงถ้วยกาแฟ","a laptop computer sitting on top of a table next to a cup of coffee "
000000482093.jpg,"โดนัทสามชิ้นนั่งบนโต๊ะไม้","three donuts sitting on a wooden table "
000000190277.jpg,"ผู้หญิงที่นั่งที่โต๊ะ พร้อมกับจานอาหารและกาแฟ","a woman sitting at a table with a plate of food and a cup of coffee "
000000272758.jpg,"รูปภาพตะวันตกของเมืองตอนที่มืดมิด","a sunset view of a city at dusk "
000000031666.jpg,"รถไฟบนเส้นทางใกล้อาคาร","a train on a track near a building "
000000515792.jpg,"ชายที่โยนฟริสบี้บนชายหาด","a man throwing a frisbee on a beach "
000000067975.jpg,"ผู้ชายที่ยืนอยู่ข้างถนนถือกีฬาไก่","a man standing on the side of a road holding a kite "
000000411703.jpg,"แซนวิช ที่นั่งบนจานขาวข้างๆเครื่องดื่ม","a sandwich sitting on top of a white plate next to a drink "
000000144176.jpg,"โคมไฟที่มีไฟแดง","a traffic light with a red light "
000000518521.jpg,"หมีเต็ดสองตัวนั่งบนเตียง","two teddy bears are sitting on a bed "
000000083968.jpg,"ห้องนั่งเล่นที่เต็มไปด้วยเฟอร์นิเจอร์และทีวี","a living room filled with furniture and a tv "
000000057992.jpg,"สองม้ากําลังเดินอยู่บนเนินเขาที่หญ้า","two horses are walking on a grassy hillside "
000000452824.jpg,"ถ้วยแก้วที่เต็มไปด้วยดอกไม้แห้งมากมาย","a glass vase filled with lots of dried flowers "
000000302364.jpg,"ชายที่นั่งหลังม้าสีน้ําตาลบนถนนที่ดิน","a man riding on the back of a brown horse on a dirt road "
000000058296.jpg,"ชายขับรถจักรยานบนพื้นไม้","a man riding a bike on top of a wooden floor "
000000468796.jpg,"ชายที่นั่งบนเก้าอี้ในเมือง","a man sitting on a bench in a city "
000000274017.jpg,"ห้องครัว พร้อมถ้วยล้าง, เตาเตา, มิคโรเวฟ และกระเป๋าเก็บ","a kitchen with a sink, stove, microwave and cabinets "
000000494341.jpg,"ผู้หญิงที่นอนบนโซฟาพร้อมกับคอมพิวเตอร์แล็ปท็อป","a woman laying on a couch with a laptop "
000000551260.jpg,"ผู้หญิงและม้าสองคนยืนอยู่ในน้ํา","a woman and two horses standing in the water "
000000579629.jpg,"เซเบร่า กินหญ้าในสนามหญ้า","a zebra eating grass in a grassy field "
000000054717.jpg,"แมวสองคนกินอาหารจากจาน","two cats eating from a plate of food "
000000064015.jpg,"ชายหนุ่มที่ถือกระดาน skateboard บนทางเดิน","a young man holding a skateboard on a sidewalk "
000000146171.jpg,"โทรทัศน์บนโต๊ะในห้อง","a television on a table in a room "
000000057345.jpg,"สองจิราฟ่ายืนอยู่ข้างๆกัน ในสนามหญ้า","two giraffes standing next to each other in a grassy field "
000000191359.jpg,"โต๊ะที่ครอบคลุมด้วยจานและถ้วยอาหาร","a table topped with plates and bowls of food "
000000107147.jpg,"กล่องโดนัตนั่งอยู่ข้างเคียงถ้วยกาแฟ","a box of donuts sitting next to a cup of coffee "
000000357354.jpg,"ช้างใหญ่ที่ยืนอยู่หน้าร้าน","a large elephant standing in front of a store "
000000367448.jpg,"ห้องน้ําที่มีห้องน้ําและถังขยะอยู่บนพื้น","a bathroom with a toilet and a trash can on the ground "
000000132077.jpg,"พิซซ่านั่งบนโต๊ะข้างๆผ้าโต๊ะปิกนิก","a pizza sitting on top of a table next to a picnic table cloth "
000000172599.jpg,"เครื่องบินเจตไลน์ขนาดใหญ่ ที่นั่งบนทางลานทางสนามบิน","a large jetliner sitting on top of a tarmac at an airport "
000000153445.jpg,"ห้องนั่งเล่นที่เต็มไปด้วยเฟอร์นิเจอร์และทีวี","a living room filled with furniture and a television "
000000315972.jpg,"ฮอตด๊อกบนกระเป๋าปังที่มีมัสตาร์ดและกระเทียม","a hot dog on a bun with mustard and onions "
000000043007.jpg,"ห้องน้ําที่มีถ้วยน้ําสองถ้วย และกระจกขนาดใหญ่","a bathroom with two sinks and a large mirror "
000000145666.jpg,"ถ้วยที่เต็มไปด้วยบร็อกโคลี การัต และผักอื่น ๆ ","a bowl filled with broccoli, carrots, and other vegetables "
000000291680.jpg,"นักพนันเบสบอลที่โยนไม้รัดในระหว่างเกม","a baseball player swinging a bat during a game "
000000196355.jpg,"เด็กชายวัยรุ่น ขี่ม้าขาว","a young boy riding on the back of a white horse "
000000001912.jpg,"กลุ่มนกที่ยืนอยู่บนชายหาดที่แห้ง","a flock of birds standing on top of a dry beach "
000000545549.jpg,"ชายขับรถจักรยานอยู่ข้างหน้ากลุ่มคน","a man riding a bike next to a crowd of people "
000000061409.jpg,"รถบรรทุกที่จอดอยู่ข้างถนน","a truck is parked on the side of a street "
000000455427.jpg,"ชายที่ถือโต๊ะเซอร์ฟ์ยืนอยู่หน้าผนัง","a man holding a surfboard standing in front of a wall "
000000388829.jpg,"ผู้หญิงกับสุนัขของเธออยู่ในสนามพร้อมกับแกะ","a woman and her dog are in the field with sheep "
000000160459.jpg,"ผู้หญิงที่นั่งอยู่บนโต๊ะพร้อมกับดอนทและกาแฟ","a woman sitting at a table with a donut and cup of coffee "
000000156202.jpg,"ผู้ชายคนหนึ่งถือแก้วไวน์ ขณะที่ผู้ชายอีกคนหนึ่งมองดู","a man holding a glass of wine while another man looks on "
000000056544.jpg,"สะพานที่ข้ามน้ํากับรถไฟที่ข้ามมัน","a bridge over a body of water with a train crossing it "
000000373986.jpg,"ชายที่จับกระเทียมไว้บนเชือก","a man holding a parrot on a leash "
000000548661.jpg,"แมวที่นั่งอยู่บนโต๊ะข้างถ้วย","a cat sitting on a table next to a bowl "
000000414927.jpg,"สุนัขเล็กบนกระดาน skateboard ในสวนสาธารณะ","a small dog on a skateboard in a park "
000000233124.jpg,"ผู้หญิงกินดอนท์ในกล่อง","a woman eating a donut in a box "
000000063874.jpg,"รถไฟบนเส้นทาง ใกล้กับเว็บไซต์","a train on a track near a platform "
000000150195.jpg,"จานเนื้อและผักบนโต๊ะ","a plate of meat and vegetables on a table "
000000439185.jpg,"คนขับรถยนต์","a man riding on the back of a motorcycle "
000000043960.jpg,"การแข่งขันบาสบอลลีกเล็กๆ กําลังมีการแข่งขันอยู่","a little league baseball game is being played "
000000284955.jpg,"คนยืนในหิมะกับกระบี่","people standing in the snow with skis "
000000137844.jpg,"ผู้ชายที่บินผ่านอากาศ ขณะที่ขับรถสเกตบอร์ดที่สนามสเกตบอร์ด","a man flying through the air while riding a skateboard at a skate park "
000000496183.jpg,"สาวน้อยที่ยืนอยู่ในห้องถือกีฬา","a little girl standing in a room holding a kite "
000000000397.jpg,"พิซซ่าขนาดใหญ่ ที่นั่งบนโต๊ะไม้","a large pizza sitting on top of a wooden table "
000000228974.jpg,"กลุ่มใหญ่ของเด็กที่แต่งตัวเหมือนเจ้าหญิง","a large group of children dressed up as princesses "
000000193579.jpg,"โคมไฟที่มุมถนนเมือง","a traffic light on the corner of a city street "
